time(s)	accl(g)
4.004	0.002180546976
4.005	0.001513770264
4.006	0.000846993552
4.007	0.000180216840
4.008	-0.000486559872
4.009	-0.000975823680
4.010	-0.001465087488
4.011	-0.001954351296
4.012	-0.002443615104
4.013	-0.002932878912
4.014	-0.003422142720
4.015	-0.003496372440
4.016	-0.003570602160
4.017	-0.003644831880
4.018	-0.003719061600
4.019	-0.003793291320
4.020	-0.003867521040
4.021	-0.003512050680
4.022	-0.003156580320
4.023	-0.002801109960
4.024	-0.002445639600
4.025	-0.002090169240
4.026	-0.001734698880
4.027	-0.001134923160
4.028	-0.000535147440
4.029	0.000064628280
4.030	0.000664404000
4.031	0.001264179720
4.032	0.001863955440
4.033	0.002466517440
4.034	0.003069079440
4.035	0.003671641440
4.036	0.004274203440
4.037	0.004876765440
4.038	0.005479327440
4.039	0.005912371800
4.040	0.006345416160
4.041	0.006778460520
4.042	0.007211504880
4.043	0.007644549240
4.044	0.008077593600
4.045	0.008281497600
4.046	0.008485401600
4.047	0.008689305600
4.048	0.008893209600
4.049	0.009097113600
4.050	0.009301017600
4.051	0.009314521200
4.052	0.009328024800
4.053	0.009341528400
4.054	0.009355032000
4.055	0.009368535600
4.056	0.009382039200
4.057	0.009299028000
4.058	0.009216016800
4.059	0.009133005600
4.060	0.009049994400
4.061	0.008966983200
4.062	0.008883972000
4.063	0.008796355200
4.064	0.008708738400
4.065	0.008621121600
4.066	0.008533504800
4.067	0.008445888000
4.068	0.008358271200
4.069	0.008299830000
4.070	0.008241388800
4.071	0.008182947600
4.072	0.008124506400
4.073	0.008066065200
4.074	0.008007624000
4.075	0.007949722800
4.076	0.007891821600
4.077	0.007833920400
4.078	0.007776019200
4.079	0.007718118000
4.080	0.007660216800
4.081	0.007544884680
4.082	0.007429552560
4.083	0.007314220440
4.084	0.007198888320
4.085	0.007083556200
4.086	0.006968224080
4.087	0.006741713280
4.088	0.006515202480
4.089	0.006288691680
4.090	0.006062180880
4.091	0.005835670080
4.092	0.005609159280
4.093	0.005234055480
4.094	0.004858951680
4.095	0.004483847880
4.096	0.004108744080
4.097	0.003733640280
4.098	0.003358536480
4.099	0.002818946688
4.100	0.002279356896
4.101	0.001739767104
4.102	0.001200177312
4.103	0.000660587520
4.104	0.000120997728
4.105	-0.000572276400
4.106	-0.001265550528
4.107	-0.001958824656
4.108	-0.002652098784
4.109	-0.003345372912
4.110	-0.004038647040
4.111	-0.004852021200
4.112	-0.005665395360
4.113	-0.006478769520
4.114	-0.007292143680
4.115	-0.008105517840
4.116	-0.008918892000
4.117	-0.009822152400
4.118	-0.010725412800
4.119	-0.011628673200
4.120	-0.012531933600
4.121	-0.013435194000
4.122	-0.014338454400
4.123	-0.015350208000
4.124	-0.016361961600
4.125	-0.017373715200
4.126	-0.018385468800
4.127	-0.019397222400
4.128	-0.020408976000
4.129	-0.021587888400
4.130	-0.022766800800
4.131	-0.023945713200
4.132	-0.025124625600
4.133	-0.026303538000
4.134	-0.027482450400
4.135	-0.028863350400
4.136	-0.030244250400
4.137	-0.031625150400
4.138	-0.033006050400
4.139	-0.034386950400
4.140	-0.035767850400
4.141	-0.037174832400
4.142	-0.038581814400
4.143	-0.039988796400
4.144	-0.041395778400
4.145	-0.042802760400
4.146	-0.044209742400
4.147	-0.045186829200
4.148	-0.046163916000
4.149	-0.047141002800
4.150	-0.048118089600
4.151	-0.049095176400
4.152	-0.050072263200
4.153	-0.050107438800
4.154	-0.050142614400
4.155	-0.050177790000
4.156	-0.050212965600
4.157	-0.050248141200
4.158	-0.050283316800
4.159	-0.049056765600
4.160	-0.047830214400
4.161	-0.046603663200
4.162	-0.045377112000
4.163	-0.044150560800
4.164	-0.042924009600
4.165	-0.040503106800
4.166	-0.038082204000
4.167	-0.035661301200
4.168	-0.033240398400
4.169	-0.030819495600
4.170	-0.028398592800
4.171	-0.025340030400
4.172	-0.022281468000
4.173	-0.019222905600
4.174	-0.016164343200
4.175	-0.013105780800
4.176	-0.010047218400
4.177	-0.007166475600
4.178	-0.004285732800
4.179	-0.001404990000
4.180	0.001475752800
4.181	0.004356495600
4.182	0.007237238400
4.183	0.009223608000
4.184	0.011209977600
4.185	0.013196347200
4.186	0.015182716800
4.187	0.017169086400
4.188	0.019155456000
4.189	0.019872930000
4.190	0.020590404000
4.191	0.021307878000
4.192	0.022025352000
4.193	0.022742826000
4.194	0.023460300000
4.195	0.022934353200
4.196	0.022408406400
4.197	0.021882459600
4.198	0.021356512800
4.199	0.020830566000
4.200	0.020304619200
4.201	0.018872949600
4.202	0.017441280000
4.203	0.016009610400
4.204	0.014577940800
4.205	0.013146271200
4.206	0.011714601600
4.207	0.009927973560
4.208	0.008141345520
4.209	0.006354717480
4.210	0.004568089440
4.211	0.002781461400
4.212	0.000994833360
4.213	-0.000507243000
4.214	-0.002009319360
4.215	-0.003511395720
4.216	-0.005013472080
4.217	-0.006515548440
4.218	-0.008017624800
4.219	-0.008721004800
4.220	-0.009424384800
4.221	-0.010127764800
4.222	-0.010831144800
4.223	-0.011534524800
4.224	-0.012237904800
4.225	-0.011908597200
4.226	-0.011579289600
4.227	-0.011249982000
4.228	-0.010920674400
4.229	-0.010591366800
4.230	-0.010262059200
4.231	-0.008969928120
4.232	-0.007677797040
4.233	-0.006385665960
4.234	-0.005093534880
4.235	-0.003801403800
4.236	-0.002509272720
4.237	-0.000552892200
4.238	0.001403488320
4.239	0.003359868840
4.240	0.005316249360
4.241	0.007272629880
4.242	0.009229010400
4.243	0.011376069600
4.244	0.013523128800
4.245	0.015670188000
4.246	0.017817247200
4.247	0.019964306400
4.248	0.022111365600
4.249	0.023895474000
4.250	0.025679582400
4.251	0.027463690800
4.252	0.029247799200
4.253	0.031031907600
4.254	0.032816016000
4.255	0.033797690400
4.256	0.034779364800
4.257	0.035761039200
4.258	0.036742713600
4.259	0.037724388000
4.260	0.038706062400
4.261	0.038699052000
4.262	0.038692041600
4.263	0.038685031200
4.264	0.038678020800
4.265	0.038671010400
4.266	0.038664000000
4.267	0.037753838400
4.268	0.036843676800
4.269	0.035933515200
4.270	0.035023353600
4.271	0.034113192000
4.272	0.033203030400
4.273	0.031667042400
4.274	0.030131054400
4.275	0.028595066400
4.276	0.027059078400
4.277	0.025523090400
4.278	0.023987102400
4.279	0.022178839200
4.280	0.020370576000
4.281	0.018562312800
4.282	0.016754049600
4.283	0.014945786400
4.284	0.013137523200
4.285	0.011380367400
4.286	0.009623211600
4.287	0.007866055800
4.288	0.006108900000
4.289	0.004351744200
4.290	0.002594588400
4.291	0.001099413720
4.292	-0.000395760960
4.293	-0.001890935640
4.294	-0.003386110320
4.295	-0.004881285000
4.296	-0.006376459680
4.297	-0.007542885600
4.298	-0.008709311520
4.299	-0.009875737440
4.300	-0.011042163360
4.301	-0.012208589280
4.302	-0.013375015200
4.303	-0.014263658400
4.304	-0.015152301600
4.305	-0.016040944800
4.306	-0.016929588000
4.307	-0.017818231200
4.308	-0.018706874400
4.309	-0.019369165200
4.310	-0.020031456000
4.311	-0.020693746800
4.312	-0.021356037600
4.313	-0.022018328400
4.314	-0.022680619200
4.315	-0.023050963200
4.316	-0.023421307200
4.317	-0.023791651200
4.318	-0.024161995200
4.319	-0.024532339200
4.320	-0.024902683200
4.321	-0.024841458000
4.322	-0.024780232800
4.323	-0.024719007600
4.324	-0.024657782400
4.325	-0.024596557200
4.326	-0.024535332000
4.327	-0.023928860400
4.328	-0.023322388800
4.329	-0.022715917200
4.330	-0.022109445600
4.331	-0.021502974000
4.332	-0.020896502400
4.333	-0.019727931600
4.334	-0.018559360800
4.335	-0.017390790000
4.336	-0.016222219200
4.337	-0.015053648400
4.338	-0.013885077600
4.339	-0.012307722600
4.340	-0.010730367600
4.341	-0.009153012600
4.342	-0.007575657600
4.343	-0.005998302600
4.344	-0.004420947600
4.345	-0.002783014920
4.346	-0.001145082240
4.347	0.000492850440
4.348	0.002130783120
4.349	0.003768715800
4.350	0.005406648480
4.351	0.006703796400
4.352	0.008000944320
4.353	0.009298092240
4.354	0.010595240160
4.355	0.011892388080
4.356	0.013189536000
4.357	0.013887133200
4.358	0.014584730400
4.359	0.015282327600
4.360	0.015979924800
4.361	0.016677522000
4.362	0.017375119200
4.363	0.017464812000
4.364	0.017554504800
4.365	0.017644197600
4.366	0.017733890400
4.367	0.017823583200
4.368	0.017913276000
4.369	0.017590801200
4.370	0.017268326400
4.371	0.016945851600
4.372	0.016623376800
4.373	0.016300902000
4.374	0.015978427200
4.375	0.015516060000
4.376	0.015053692800
4.377	0.014591325600
4.378	0.014128958400
4.379	0.013666591200
4.380	0.013204224000
4.381	0.012806068800
4.382	0.012407913600
4.383	0.012009758400
4.384	0.011611603200
4.385	0.011213448000
4.386	0.010815292800
4.387	0.010550676000
4.388	0.010286059200
4.389	0.010021442400
4.390	0.009756825600
4.391	0.009492208800
4.392	0.009227592000
4.393	0.009053146800
4.394	0.008878701600
4.395	0.008704256400
4.396	0.008529811200
4.397	0.008355366000
4.398	0.008180920800
4.399	0.007999094280
4.400	0.007817267760
4.401	0.007635441240
4.402	0.007453614720
4.403	0.007271788200
4.404	0.007089961680
4.405	0.006807662160
4.406	0.006525362640
4.407	0.006243063120
4.408	0.005960763600
4.409	0.005678464080
4.410	0.005396164560
4.411	0.004961773680
4.412	0.004527382800
4.413	0.004092991920
4.414	0.003658601040
4.415	0.003224210160
4.416	0.002789819280
4.417	0.002203375920
4.418	0.001616932560
4.419	0.001030489200
4.420	0.000444045840
4.421	-0.000142397520
4.422	-0.000728840880
4.423	-0.001426414440
4.424	-0.002123988000
4.425	-0.002821561560
4.426	-0.003519135120
4.427	-0.004216708680
4.428	-0.004914282240
4.429	-0.005662194000
4.430	-0.006410105760
4.431	-0.007158017520
4.432	-0.007905929280
4.433	-0.008653841040
4.434	-0.009401752800
4.435	-0.010116760800
4.436	-0.010831768800
4.437	-0.011546776800
4.438	-0.012261784800
4.439	-0.012976792800
4.440	-0.013691800800
4.441	-0.014243179200
4.442	-0.014794557600
4.443	-0.015345936000
4.444	-0.015897314400
4.445	-0.016448692800
4.446	-0.017000071200
4.447	-0.017249071200
4.448	-0.017498071200
4.449	-0.017747071200
4.450	-0.017996071200
4.451	-0.018245071200
4.452	-0.018494071200
4.453	-0.018356282400
4.454	-0.018218493600
4.455	-0.018080704800
4.456	-0.017942916000
4.457	-0.017805127200
4.458	-0.017667338400
4.459	-0.017145547200
4.460	-0.016623756000
4.461	-0.016101964800
4.462	-0.015580173600
4.463	-0.015058382400
4.464	-0.014536591200
4.465	-0.013752835200
4.466	-0.012969079200
4.467	-0.012185323200
4.468	-0.011401567200
4.469	-0.010617811200
4.470	-0.009834055200
4.471	-0.009060903960
4.472	-0.008287752720
4.473	-0.007514601480
4.474	-0.006741450240
4.475	-0.005968299000
4.476	-0.005195147760
4.477	-0.004759420200
4.478	-0.004323692640
4.479	-0.003887965080
4.480	-0.003452237520
4.481	-0.003016509960
4.482	-0.002580782400
4.483	-0.002724468120
4.484	-0.002868153840
4.485	-0.003011839560
4.486	-0.003155525280
4.487	-0.003299211000
4.488	-0.003442896720
4.489	-0.004242714600
4.490	-0.005042532480
4.491	-0.005842350360
4.492	-0.006642168240
4.493	-0.007441986120
4.494	-0.008241804000
4.495	-0.009580266000
4.496	-0.010918728000
4.497	-0.012257190000
4.498	-0.013595652000
4.499	-0.014934114000
4.500	-0.016272576000
4.501	-0.017796228000
4.502	-0.019319880000
4.503	-0.020843532000
4.504	-0.022367184000
4.505	-0.023890836000
4.506	-0.025414488000
4.507	-0.026634231600
4.508	-0.027853975200
4.509	-0.029073718800
4.510	-0.030293462400
4.511	-0.031513206000
4.512	-0.032732949600
4.513	-0.033232860000
4.514	-0.033732770400
4.515	-0.034232680800
4.516	-0.034732591200
4.517	-0.035232501600
4.518	-0.035732412000
4.519	-0.035335510800
4.520	-0.034938609600
4.521	-0.034541708400
4.522	-0.034144807200
4.523	-0.033747906000
4.524	-0.033351004800
4.525	-0.032188330800
4.526	-0.031025656800
4.527	-0.029862982800
4.528	-0.028700308800
4.529	-0.027537634800
4.530	-0.026374960800
4.531	-0.024797372400
4.532	-0.023219784000
4.533	-0.021642195600
4.534	-0.020064607200
4.535	-0.018487018800
4.536	-0.016909430400
4.537	-0.015318674400
4.538	-0.013727918400
4.539	-0.012137162400
4.540	-0.010546406400
4.541	-0.008955650400
4.542	-0.007364894400
4.543	-0.006075385728
4.544	-0.004785877056
4.545	-0.003496368384
4.546	-0.002206859712
4.547	-0.000917351040
4.548	0.000372157632
4.549	0.001151720160
4.550	0.001931282688
4.551	0.002710845216
4.552	0.003490407744
4.553	0.004269970272
4.554	0.005049532800
4.555	0.005245534440
4.556	0.005441536080
4.557	0.005637537720
4.558	0.005833539360
4.559	0.006029541000
4.560	0.006225542640
4.561	0.005937112200
4.562	0.005648681760
4.563	0.005360251320
4.564	0.005071820880
4.565	0.004783390440
4.566	0.004494960000
4.567	0.003924786360
4.568	0.003354612720
4.569	0.002784439080
4.570	0.002214265440
4.571	0.001644091800
4.572	0.001073918160
4.573	0.000411886320
4.574	-0.000250145520
4.575	-0.000912177360
4.576	-0.001574209200
4.577	-0.002236241040
4.578	-0.002898272880
4.579	-0.003540347640
4.580	-0.004182422400
4.581	-0.004824497160
4.582	-0.005466571920
4.583	-0.006108646680
4.584	-0.006750721440
4.585	-0.007344261600
4.586	-0.007937801760
4.587	-0.008531341920
4.588	-0.009124882080
4.589	-0.009718422240
4.590	-0.010311962400
4.591	-0.010886013600
4.592	-0.011460064800
4.593	-0.012034116000
4.594	-0.012608167200
4.595	-0.013182218400
4.596	-0.013756269600
4.597	-0.014362338000
4.598	-0.014968406400
4.599	-0.015574474800
4.600	-0.016180543200
4.601	-0.016786611600
4.602	-0.017392680000
4.603	-0.018074631600
4.604	-0.018756583200
4.605	-0.019438534800
4.606	-0.020120486400
4.607	-0.020802438000
4.608	-0.021484389600
4.609	-0.022259533200
4.610	-0.023034676800
4.611	-0.023809820400
4.612	-0.024584964000
4.613	-0.025360107600
4.614	-0.026135251200
4.615	-0.026963876400
4.616	-0.027792501600
4.617	-0.028621126800
4.618	-0.029449752000
4.619	-0.030278377200
4.620	-0.031107002400
4.621	-0.031865684400
4.622	-0.032624366400
4.623	-0.033383048400
4.624	-0.034141730400
4.625	-0.034900412400
4.626	-0.035659094400
4.627	-0.036192531600
4.628	-0.036725968800
4.629	-0.037259406000
4.630	-0.037792843200
4.631	-0.038326280400
4.632	-0.038859717600
4.633	-0.039054790800
4.634	-0.039249864000
4.635	-0.039444937200
4.636	-0.039640010400
4.637	-0.039835083600
4.638	-0.040030156800
4.639	-0.039858680400
4.640	-0.039687204000
4.641	-0.039515727600
4.642	-0.039344251200
4.643	-0.039172774800
4.644	-0.039001298400
4.645	-0.038547422400
4.646	-0.038093546400
4.647	-0.037639670400
4.648	-0.037185794400
4.649	-0.036731918400
4.650	-0.036278042400
4.651	-0.035766300000
4.652	-0.035254557600
4.653	-0.034742815200
4.654	-0.034231072800
4.655	-0.033719330400
4.656	-0.033207588000
4.657	-0.032926413600
4.658	-0.032645239200
4.659	-0.032364064800
4.660	-0.032082890400
4.661	-0.031801716000
4.662	-0.031520541600
4.663	-0.031698526800
4.664	-0.031876512000
4.665	-0.032054497200
4.666	-0.032232482400
4.667	-0.032410467600
4.668	-0.032588452800
4.669	-0.033277317600
4.670	-0.033966182400
4.671	-0.034655047200
4.672	-0.035343912000
4.673	-0.036032776800
4.674	-0.036721641600
4.675	-0.037620404400
4.676	-0.038519167200
4.677	-0.039417930000
4.678	-0.040316692800
4.679	-0.041215455600
4.680	-0.042114218400
4.681	-0.042736360800
4.682	-0.043358503200
4.683	-0.043980645600
4.684	-0.044602788000
4.685	-0.045224930400
4.686	-0.045847072800
4.687	-0.045885046800
4.688	-0.045923020800
4.689	-0.045960994800
4.690	-0.045998968800
4.691	-0.046036942800
4.692	-0.046074916800
4.693	-0.045506263200
4.694	-0.044937609600
4.695	-0.044368956000
4.696	-0.043800302400
4.697	-0.043231648800
4.698	-0.042662995200
4.699	-0.041625991200
4.700	-0.040588987200
4.701	-0.039551983200
4.702	-0.038514979200
4.703	-0.037477975200
4.704	-0.036440971200
4.705	-0.035067156000
4.706	-0.033693340800
4.707	-0.032319525600
4.708	-0.030945710400
4.709	-0.029571895200
4.710	-0.028198080000
4.711	-0.026581821600
4.712	-0.024965563200
4.713	-0.023349304800
4.714	-0.021733046400
4.715	-0.020116788000
4.716	-0.018500529600
4.717	-0.016770987600
4.718	-0.015041445600
4.719	-0.013311903600
4.720	-0.011582361600
4.721	-0.009852819600
4.722	-0.008123277600
4.723	-0.006456989400
4.724	-0.004790701200
4.725	-0.003124413000
4.726	-0.001458124800
4.727	0.000208163400
4.728	0.001874451600
4.729	0.003316703400
4.730	0.004758955200
4.731	0.006201207000
4.732	0.007643458800
4.733	0.009085710600
4.734	0.010527962400
4.735	0.011657978400
4.736	0.012787994400
4.737	0.013918010400
4.738	0.015048026400
4.739	0.016178042400
4.740	0.017308058400
4.741	0.018123548400
4.742	0.018939038400
4.743	0.019754528400
4.744	0.020570018400
4.745	0.021385508400
4.746	0.022200998400
4.747	0.022754792400
4.748	0.023308586400
4.749	0.023862380400
4.750	0.024416174400
4.751	0.024969968400
4.752	0.025523762400
4.753	0.025890211200
4.754	0.026256660000
4.755	0.026623108800
4.756	0.026989557600
4.757	0.027356006400
4.758	0.027722455200
4.759	0.027975691200
4.760	0.028228927200
4.761	0.028482163200
4.762	0.028735399200
4.763	0.028988635200
4.764	0.029241871200
4.765	0.029440210800
4.766	0.029638550400
4.767	0.029836890000
4.768	0.030035229600
4.769	0.030233569200
4.770	0.030431908800
4.771	0.030603548400
4.772	0.030775188000
4.773	0.030946827600
4.774	0.031118467200
4.775	0.031290106800
4.776	0.031461746400
4.777	0.031603678800
4.778	0.031745611200
4.779	0.031887543600
4.780	0.032029476000
4.781	0.032171408400
4.782	0.032313340800
4.783	0.032406927600
4.784	0.032500514400
4.785	0.032594101200
4.786	0.032687688000
4.787	0.032781274800
4.788	0.032874861600
4.789	0.032892356400
4.790	0.032909851200
4.791	0.032927346000
4.792	0.032944840800
4.793	0.032962335600
4.794	0.032979830400
4.795	0.032814699600
4.796	0.032649568800
4.797	0.032484438000
4.798	0.032319307200
4.799	0.032154176400
4.800	0.031989045600
4.801	0.031426722000
4.802	0.030864398400
4.803	0.030302074800
4.804	0.029739751200
4.805	0.029177427600
4.806	0.028615104000
4.807	0.027467287200
4.808	0.026319470400
4.809	0.025171653600
4.810	0.024023836800
4.811	0.022876020000
4.812	0.021728203200
4.813	0.020097176400
4.814	0.018466149600
4.815	0.016835122800
4.816	0.015204096000
4.817	0.013573069200
4.818	0.011942042400
4.819	0.010288918080
4.820	0.008635793760
4.821	0.006982669440
4.822	0.005329545120
4.823	0.003676420800
4.824	0.002023296480
4.825	0.000928524360
4.826	-0.000166247760
4.827	-0.001261019880
4.828	-0.002355792000
4.829	-0.003450564120
4.830	-0.004545336240
4.831	-0.004649441880
4.832	-0.004753547520
4.833	-0.004857653160
4.834	-0.004961758800
4.835	-0.005065864440
4.836	-0.005169970080
4.837	-0.004149709440
4.838	-0.003129448800
4.839	-0.002109188160
4.840	-0.001088927520
4.841	-0.000068666880
4.842	0.000951593760
4.843	0.002852992800
4.844	0.004754391840
4.845	0.006655790880
4.846	0.008557189920
4.847	0.010458588960
4.848	0.012359988000
4.849	0.014553759600
4.850	0.016747531200
4.851	0.018941302800
4.852	0.021135074400
4.853	0.023328846000
4.854	0.025522617600
4.855	0.027335229600
4.856	0.029147841600
4.857	0.030960453600
4.858	0.032773065600
4.859	0.034585677600
4.860	0.036398289600
4.861	0.037373923200
4.862	0.038349556800
4.863	0.039325190400
4.864	0.040300824000
4.865	0.041276457600
4.866	0.042252091200
4.867	0.042290103600
4.868	0.042328116000
4.869	0.042366128400
4.870	0.042404140800
4.871	0.042442153200
4.872	0.042480165600
4.873	0.041785813200
4.874	0.041091460800
4.875	0.040397108400
4.876	0.039702756000
4.877	0.039008403600
4.878	0.038314051200
4.879	0.037256668800
4.880	0.036199286400
4.881	0.035141904000
4.882	0.034084521600
4.883	0.033027139200
4.884	0.031969756800
4.885	0.030926918400
4.886	0.029884080000
4.887	0.028841241600
4.888	0.027798403200
4.889	0.026755564800
4.890	0.025712726400
4.891	0.024950354400
4.892	0.024187982400
4.893	0.023425610400
4.894	0.022663238400
4.895	0.021900866400
4.896	0.021138494400
4.897	0.020758243200
4.898	0.020377992000
4.899	0.019997740800
4.900	0.019617489600
4.901	0.019237238400
4.902	0.018856987200
4.903	0.018810849600
4.904	0.018764712000
4.905	0.018718574400
4.906	0.018672436800
4.907	0.018626299200
4.908	0.018580161600
4.909	0.018728727600
4.910	0.018877293600
4.911	0.019025859600
4.912	0.019174425600
4.913	0.019322991600
4.914	0.019471557600
4.915	0.019655025600
4.916	0.019838493600
4.917	0.020021961600
4.918	0.020205429600
4.919	0.020388897600
4.920	0.020572365600
4.921	0.020669408400
4.922	0.020766451200
4.923	0.020863494000
4.924	0.020960536800
4.925	0.021057579600
4.926	0.021154622400
4.927	0.021123331200
4.928	0.021092040000
4.929	0.021060748800
4.930	0.021029457600
4.931	0.020998166400
4.932	0.020966875200
4.933	0.020848777200
4.934	0.020730679200
4.935	0.020612581200
4.936	0.020494483200
4.937	0.020376385200
4.938	0.020258287200
4.939	0.020140254000
4.940	0.020022220800
4.941	0.019904187600
4.942	0.019786154400
4.943	0.019668121200
4.944	0.019550088000
4.945	0.019517276400
4.946	0.019484464800
4.947	0.019451653200
4.948	0.019418841600
4.949	0.019386030000
4.950	0.019353218400
4.951	0.019447244400
4.952	0.019541270400
4.953	0.019635296400
4.954	0.019729322400
4.955	0.019823348400
4.956	0.019917374400
4.957	0.020094261600
4.958	0.020271148800
4.959	0.020448036000
4.960	0.020624923200
4.961	0.020801810400
4.962	0.020978697600
4.963	0.021123009600
4.964	0.021267321600
4.965	0.021411633600
4.966	0.021555945600
4.967	0.021700257600
4.968	0.021844569600
4.969	0.021831151200
4.970	0.021817732800
4.971	0.021804314400
4.972	0.021790896000
4.973	0.021777477600
4.974	0.021764059200
4.975	0.021508932000
4.976	0.021253804800
4.977	0.020998677600
4.978	0.020743550400
4.979	0.020488423200
4.980	0.020233296000
4.981	0.019705221600
4.982	0.019177147200
4.983	0.018649072800
4.984	0.018120998400
4.985	0.017592924000
4.986	0.017064849600
4.987	0.016280475600
4.988	0.015496101600
4.989	0.014711727600
4.990	0.013927353600
4.991	0.013142979600
4.992	0.012358605600
4.993	0.011372316000
4.994	0.010386026400
4.995	0.009399736800
4.996	0.008413447200
4.997	0.007427157600
4.998	0.006440868000
4.999	0.005326607280
5.000	0.004212346560
5.001	0.003098085840
5.002	0.001983825120
5.003	0.000869564400
5.004	-0.000244696320
5.005	-0.001407750000
5.006	-0.002570803680
5.007	-0.003733857360
5.008	-0.004896911040
5.009	-0.006059964720
5.010	-0.007223018400
5.011	-0.008334780000
5.012	-0.009446541600
5.013	-0.010558303200
5.014	-0.011670064800
5.015	-0.012781826400
5.016	-0.013893588000
5.017	-0.014841111600
5.018	-0.015788635200
5.019	-0.016736158800
5.020	-0.017683682400
5.021	-0.018631206000
5.022	-0.019578729600
5.023	-0.020278590000
5.024	-0.020978450400
5.025	-0.021678310800
5.026	-0.022378171200
5.027	-0.023078031600
5.028	-0.023777892000
5.029	-0.024205826400
5.030	-0.024633760800
5.031	-0.025061695200
5.032	-0.025489629600
5.033	-0.025917564000
5.034	-0.026345498400
5.035	-0.026537740800
5.036	-0.026729983200
5.037	-0.026922225600
5.038	-0.027114468000
5.039	-0.027306710400
5.040	-0.027498952800
5.041	-0.027528463200
5.042	-0.027557973600
5.043	-0.027587484000
5.044	-0.027616994400
5.045	-0.027646504800
5.046	-0.027676015200
5.047	-0.027618130800
5.048	-0.027560246400
5.049	-0.027502362000
5.050	-0.027444477600
5.051	-0.027386593200
5.052	-0.027328708800
5.053	-0.027239476800
5.054	-0.027150244800
5.055	-0.027061012800
5.056	-0.026971780800
5.057	-0.026882548800
5.058	-0.026793316800
5.059	-0.026702912400
5.060	-0.026612508000
5.061	-0.026522103600
5.062	-0.026431699200
5.063	-0.026341294800
5.064	-0.026250890400
5.065	-0.026166836400
5.066	-0.026082782400
5.067	-0.025998728400
5.068	-0.025914674400
5.069	-0.025830620400
5.070	-0.025746566400
5.071	-0.025659002400
5.072	-0.025571438400
5.073	-0.025483874400
5.074	-0.025396310400
5.075	-0.025308746400
5.076	-0.025221182400
5.077	-0.025097691600
5.078	-0.024974200800
5.079	-0.024850710000
5.080	-0.024727219200
5.081	-0.024603728400
5.082	-0.024480237600
5.083	-0.024273542400
5.084	-0.024066847200
5.085	-0.023860152000
5.086	-0.023653456800
5.087	-0.023446761600
5.088	-0.023240066400
5.089	-0.022913500800
5.090	-0.022586935200
5.091	-0.022260369600
5.092	-0.021933804000
5.093	-0.021607238400
5.094	-0.021280672800
5.095	-0.020847097200
5.096	-0.020413521600
5.097	-0.019979946000
5.098	-0.019546370400
5.099	-0.019112794800
5.100	-0.018679219200
5.101	-0.018223387200
5.102	-0.017767555200
5.103	-0.017311723200
5.104	-0.016855891200
5.105	-0.016400059200
5.106	-0.015944227200
5.107	-0.015583586400
5.108	-0.015222945600
5.109	-0.014862304800
5.110	-0.014501664000
5.111	-0.014141023200
5.112	-0.013780382400
5.113	-0.013610038800
5.114	-0.013439695200
5.115	-0.013269351600
5.116	-0.013099008000
5.117	-0.012928664400
5.118	-0.012758320800
5.119	-0.012817008000
5.120	-0.012875695200
5.121	-0.012934382400
5.122	-0.012993069600
5.123	-0.013051756800
5.124	-0.013110444000
5.125	-0.013353739200
5.126	-0.013597034400
5.127	-0.013840329600
5.128	-0.014083624800
5.129	-0.014326920000
5.130	-0.014570215200
5.131	-0.014525659200
5.132	-0.014481103200
5.133	-0.014436547200
5.134	-0.014391991200
5.135	-0.014347435200
5.136	-0.014302879200
5.137	-0.013097291040
5.138	-0.011891702880
5.139	-0.010686114720
5.140	-0.009480526560
5.141	-0.008274938400
5.142	-0.007069350240
5.143	-0.004285124400
5.144	-0.001500898560
5.145	0.001283327280
5.146	0.004067553120
5.147	0.006851778960
5.148	0.009636004800
5.149	0.013728469200
5.150	0.017820933600
5.151	0.021913398000
5.152	0.026005862400
5.153	0.030098326800
5.154	0.034190791200
5.155	0.038826927600
5.156	0.043463064000
5.157	0.048099200400
5.158	0.052735336800
5.159	0.057371473200
5.160	0.062007609600
5.161	0.066222624000
5.162	0.070437638400
5.163	0.074652652800
5.164	0.078867667200
5.165	0.083082681600
5.166	0.087297696000
5.167	0.090291420000
5.168	0.093285144000
5.169	0.096278868000
5.170	0.099272592000
5.171	0.102266316000
5.172	0.105260040000
5.173	0.106651896000
5.174	0.108043752000
5.175	0.109435608000
5.176	0.110827464000
5.177	0.112219320000
5.178	0.113611176000
5.179	0.113488932000
5.180	0.113366688000
5.181	0.113244444000
5.182	0.113122200000
5.183	0.112999956000
5.184	0.112877712000
5.185	0.111672900000
5.186	0.110468088000
5.187	0.109263276000
5.188	0.108058464000
5.189	0.106853652000
5.190	0.105648840000
5.191	0.103926924000
5.192	0.102205008000
5.193	0.100483092000
5.194	0.098761176000
5.195	0.097039260000
5.196	0.095317344000
5.197	0.093572760000
5.198	0.091828176000
5.199	0.090083592000
5.200	0.088339008000
5.201	0.086594424000
5.202	0.084849840000
5.203	0.083382228000
5.204	0.081914616000
5.205	0.080447004000
5.206	0.078979392000
5.207	0.077511780000
5.208	0.076044168000
5.209	0.074934163200
5.210	0.073824158400
5.211	0.072714153600
5.212	0.071604148800
5.213	0.070494144000
5.214	0.069384139200
5.215	0.068543444400
5.216	0.067702749600
5.217	0.066862054800
5.218	0.066021360000
5.219	0.065180665200
