0.001,0.000977844691927872
0.002,0.000977955563439364
0.003,0.000978066437844461
0.004,0.000978177316272036
0.005,0.000978288197276684
0.006,0.000978399082760831
0.007,0.000978509970131216
0.008,0.000978620863089801
0.009,0.000978731756003963
0.01,0.000978842658289816
0.011,0.000978953551592894
0.012,0.000979064484139797
0.013,0.00097917511038841
0.014,0.00097928271501413
0.015,0.000979384189523141
0.016,0.000979476490750439
0.017,0.000979556549784093
0.018,0.000979621309751936
0.019,0.000979667708813669
0.02,0.000979692685034054
0.021,0.000979693181677136
0.022,0.000979666129582952
0.023,0.000979608486128361
0.024,0.00097951714125174
0.025,0.000979389391630716
0.026,0.000979224987766033
0.027,0.000979024086115868
0.028,0.000978786768123423
0.029,0.000978513150044069
0.03,0.000978203334318588
0.031,0.000977857432449119
0.032,0.000977475549851808
0.033,0.000977057796268824
0.034,0.000976604278139384
0.035,0.000976115104824952
0.036,0.000975590381860984
0.037,0.000975030231628202
0.038,0.000974434875405385
0.039,0.000973804549991905
0.04,0.000973139492095413
0.041,0.00097243994395308
0.042,0.000971706143800329
0.043,0.000970938324350391
0.044,0.000970136725951974
0.045,0.000969301585926889
0.046,0.000968433150733947
0.047,0.000967531636318049
0.048,0.000966597329284444
0.049,0.000965630097574464
0.05,0.000964627287023176
0.051,0.00096358582556603
0.052,0.000962502710108938
0.053,0.000961374910813261
0.054,0.000960199409835984
0.055,0.000958973185121079
0.056,0.000957693213013262
0.057,0.000956356477633259
0.058,0.000954959946196243
0.059,0.000953500621116822
0.06,0.000951975415953998
0.061,0.000950381780296211
0.062,0.000948720401588657
0.063,0.000946992511182982
0.064,0.000945199252682737
0.065,0.000943341803835879
0.066,0.000941421318305083
0.067,0.000939438965289661
0.068,0.000937395910647171
0.069,0.00093529331215854
0.07,0.000933132341396186
0.071,0.000930914152751766
0.072,0.000928639938960651
0.073,0.000926310627753094
0.074,0.000923925517348522
0.075,0.000921483639653814
0.076,0.000918984067655638
0.077,0.0009164258527246
0.078,0.000913808066646378
0.079,0.000911129763464136
0.08,0.000908390008126646
0.081,0.000905587859282045
0.082,0.000902722388209969
0.083,0.000899792641278677
0.084,0.000896797726876898
0.085,0.000893736359703249
0.086,0.000890604910053602
0.087,0.00088739935617261
0.088,0.000884115744032848
0.089,0.000880750090437744
0.09,0.000877298428798495
0.091,0.00087375678133352
0.092,0.00087012117900953
0.093,0.000866387644676415
0.094,0.000862552210560675
0.095,0.000858610894620106
0.096,0.000854559746375158
0.097,0.000850394631460559
0.098,0.000846110305358649
0.099,0.000841701342627119
0.1,0.000837162352431561
0.101,0.000832487928660523
0.102,0.000827672665278559
0.103,0.000822711159576646
0.104,0.000817598001550106
0.105,0.000812327793512187
0.106,0.000806895117463973
0.107,0.000801294591935332
0.108,0.000795520751915453
0.109,0.000789568602446744
0.11,0.000783435926266291
0.111,0.000777120972949757
0.112,0.000770621906872963
0.113,0.000763936934925741
0.114,0.000757064232410934
0.115,0.000750002005418388
0.116,0.000742748423596452
0.117,0.0007353017064371
0.118,0.000727659995878067
0.119,0.000719821574983693
0.12,0.000711784390107541
0.121,0.000703548375812087
0.122,0.000695125430015963
0.123,0.000686529443085519
0.124,0.000677773968174796
0.125,0.000668872697128043
0.126,0.000659839250116653
0.127,0.000650687286723672
0.128,0.000641430447120062
0.129,0.000632082374682499
0.13,0.000622656727876444
0.131,0.000613167119588902
0.132,0.000603627289899455
0.133,0.000594050193972287
0.134,0.000584444046929523
0.135,0.000574816266793874
0.136,0.000565174416926808
0.137,0.000555525996616205
0.138,0.000545878541118852
0.139,0.000536239554508956
0.14,0.000526616573973248
0.141,0.000517017095356589
0.142,0.000507448684257804
0.143,0.000497918778244742
0.144,0.000488435102774186
0.145,0.000479003751333206
0.146,0.000469621034674909
0.147,0.000460281639237543
0.148,0.000450980531577417
0.149,0.000441712560779119
0.15,0.000432472638549956
0.151,0.000423255630776461
0.152,0.00041405643557211
0.153,0.000404869935296967
0.154,0.000395691022750162
0.155,0.000386514586506399
0.156,0.000377335508005474
0.157,0.000368148732285692
0.158,0.000358949660372438
0.159,0.000349733760546374
0.16,0.000340496486339932
0.161,0.000331233299287543
0.162,0.000321939653404262
0.163,0.000312611011705568
0.164,0.00030324282602484
0.165,0.000293830573064763
0.166,0.000284369693709187
0.167,0.000274855680814718
0.168,0.00026528390201184
0.169,0.000255650453086689
0.17,0.000245955784826304
0.171,0.000236201077433127
0.172,0.000226387383192659
0.173,0.000216515811658042
0.174,0.000206587437347915
0.175,0.000196603361098271
0.176,0.000186564660238399
0.177,0.000176472436091499
0.178,0.00016632775101585
0.179,0.000156131725361784
0.18,0.00014588536844131
0.181,0.000135590319626061
0.182,0.000125251963538394
0.183,0.000114876314779565
0.184,0.000104469276122028
0.185,9.40368009421221e-05
0.186,8.35848115164142e-05
0.187,7.31192534055534e-05
0.188,6.26460515060455e-05
0.189,5.21711524835858e-05
0.19,4.17004753608475e-05
0.191,3.12399829926471e-05
0.192,2.07955417314797e-05
0.193,1.03735665398317e-05
0.194,-1.62480013462737e-08
0.195,-1.03636540616063e-05
0.196,-2.06585016597864e-05
0.197,-3.08905980195076e-05
0.198,-4.10497743414916e-05
0.199,-5.11258461131881e-05
0.2,-6.11086314925196e-05
0.201,-7.09879586505667e-05
0.202,-8.07536387929155e-05
0.203,-9.03955155256023e-05
0.204,-9.99033556755066e-05
0.205,-0.00010926736801296
0.206,-0.000118480390536403
0.207,-0.000127535699487736
0.208,-0.000136426502943069
0.209,-0.000145146034544933
0.21,-0.000153687509118718
0.211,-0.000162044161584343
0.212,-0.000170209208804533
0.213,-0.000178175879135131
0.214,-0.00018593739354896
0.215,-0.000193486987927645
0.216,-0.000200817852016968
0.217,-0.00020792343790473
0.218,-0.000214798707887049
0.219,-0.000221438886626496
0.22,-0.000227839152598973
0.221,-0.000233994699280622
0.222,-0.000239900712546784
0.223,-0.000245552391131313
0.224,-0.000250944921352007
0.225,-0.000256073495390443
0.226,-0.000260933295535
0.227,-0.000265519531204733
0.228,-0.000269827344513648
0.229,-0.000273852229802893
0.23,-0.000277591746337773
0.231,-0.000281043798411617
0.232,-0.000284206230743015
0.233,-0.000287076913534839
0.234,-0.000289653702839311
0.235,-0.000291934463653031
0.236,-0.0002939170548862
0.237,-0.000295599339779257
0.238,-0.000296979178359092
0.239,-0.000298054433991191
0.24,-0.000298822975666082
0.241,-0.000299282662798873
0.242,-0.000299431331805712
0.243,-0.000299266821415897
0.244,-0.000298786966896377
0.245,-0.000297989606438332
0.246,-0.000296872576003878
0.247,-0.000295433713855947
0.248,-0.000293670864395901
0.249,-0.0002915818560992
0.25,-0.000289164538264315
0.251,-0.000286416725655006
0.252,-0.000283336309851268
0.253,-0.000279920749789517
0.254,-0.000276164935795484
0.255,-0.000272063332059433
0.256,-0.000267610474439914
0.257,-0.00026280086830527
0.258,-0.000257629027536369
0.259,-0.00025208946419115
0.26,-0.000246176695968047
0.261,-0.000239885239167322
0.262,-0.000233209607278049
0.263,-0.000226144313058371
0.264,-0.000218683859595312
0.265,-0.000210822848076029
0.266,-0.000202556454065968
0.267,-0.00019387994448155
0.268,-0.000184788574161284
0.269,-0.000175277607950869
0.27,-0.000165342296164754
0.271,-0.000154977903524423
