0.000000000000000000e+00	0.000000000000000000e+00
1.000050002500125048e-03	3.748027494827907511e-03
2.000100005000250095e-03	7.363659530068658934e-03
3.000150007500375360e-03	1.071868455668242327e-02
4.000200010000500191e-03	1.369405665666085549e-02
5.000250012500625021e-03	1.618412489201647222e-02
6.000300015000750720e-03	1.810039191851504914e-02
7.000350017500875550e-03	1.937466790066456196e-02
8.000400020001000381e-03	1.996150702288981837e-02
9.000450022501126079e-03	1.983983918824269374e-02
1.000050002500125004e-02	1.901373794018546004e-02
1.100055002750137574e-02	1.751229623093352242e-02
1.200060003000150144e-02	1.538861330917343402e-02
1.300065003250162540e-02	1.271792758819548577e-02
1.400070003500175110e-02	9.594960759801823488e-03
1.500075003750187506e-02	6.130566556584028486e-03
1.600080004000200076e-02	2.447802430340672176e-03
1.700085004250212473e-02	-1.322436883284963151e-03
1.800090004500225216e-02	-5.046069149110945194e-03
1.900095004750237612e-02	-8.590592685331804521e-03
2.000100005000250009e-02	-1.182980314642388675e-02
2.100105005250262752e-02	-1.464829106662418438e-02
2.200110005500275148e-02	-1.694555974728369219e-02
2.300115005750287545e-02	-1.863961635044983356e-02
2.400120006000300288e-02	-1.966990760467684715e-02
2.500125006250312684e-02	-1.999949468695061058e-02
2.600130006500325081e-02	-1.961638880049898503e-02
2.700135006750337477e-02	-1.853399876870685109e-02
2.800140007000350220e-02	-1.679067355339534245e-02
2.900145007250362617e-02	-1.444835485830251766e-02
3.000150007500375013e-02	-1.159038674647832300e-02
3.100155007750387756e-02	-8.318559349003809902e-03
3.200160008000400153e-02	-4.749491192771519883e-03
3.300165008250412896e-02	-1.010478441782335741e-03
3.400170008500424945e-02	2.765041426359242816e-03
3.500175008750437688e-02	6.442249994974839217e-03
3.600180009000450432e-02	9.889762573280473298e-03
3.700185009250462481e-02	1.298432519567639665e-02
3.800190009500475224e-02	1.561522594537951593e-02
3.900195009750487968e-02	1.768826255126420416e-02
4.000200010000500017e-02	1.912912383409083594e-02
4.100205010250512760e-02	1.988606332634846111e-02
4.200210010500525504e-02	1.993176852660403717e-02
4.300215010750537553e-02	1.926435788376699293e-02
4.400220011000550296e-02	1.790746872113557070e-02
4.500225011250563040e-02	1.590943179556050802e-02
4.600230011500575089e-02	1.334156088308181658e-02
4.700235011750587832e-02	1.029561751840975953e-02
4.800240012000600576e-02	6.880540652891917706e-03
4.900245012250612625e-02	3.218557468086030368e-03
5.000250012500625368e-02	-5.591860652216517919e-04
5.100255012750637418e-02	-4.317318869136713665e-03
5.200260013000650161e-02	-7.921094808492921968e-03
5.300265013250662904e-02	-1.124122537482913527e-02
5.400270013500674954e-02	-1.415852163265400934e-02
5.500275013750687697e-02	-1.656817863899649398e-02
5.600280014000700440e-02	-1.838354812721113007e-02
5.700285014250712490e-02	-1.953926338330650575e-02
5.800290014500725233e-02	-1.999360329740218836e-02
5.900295014750737976e-02	-1.973000972599907310e-02
6.000300015000750026e-02	-1.875770258524847925e-02
6.100305015250762769e-02	-1.711136942935674587e-02
6.200310015500775512e-02	-1.484993949367055532e-02
6.300315015750787562e-02	-1.205448510626515139e-02
6.400320016000800305e-02	-8.825324810625687078e-03
6.500325016250813048e-02	-5.278431361715686145e-03
6.600330016500825792e-02	-1.541272916533922973e-03
6.700335016750837147e-02	2.251763674221291152e-03
6.800340017000849890e-02	5.964203304356795361e-03
6.900345017250862634e-02	9.462393231770371491e-03
7.000350017500875377e-02	1.262031718368391772e-02
7.100355017750888120e-02	1.532413946231300783e-02
7.200360018000900864e-02	1.747631503090786922e-02
7.300365018250912219e-02	1.899911695110964235e-02
7.400370018500924962e-02	1.983745331640661760e-02
7.500375018750937706e-02	1.996087124489962644e-02
7.600380019000950449e-02	1.936467465024797538e-02
7.700385019250963192e-02	1.807011435847074785e-02
7.800390019500975936e-02	1.612364253667715117e-02
7.900395019750987291e-02	1.359525714583980499e-02
8.000400020001000034e-02	1.057599500626588314e-02
8.100405020251012778e-02	7.174662883045306201e-03
8.200410020501025521e-02	3.513923642734942052e-03
8.300415020751038264e-02	-2.741220026441221333e-04
8.400420021001051007e-02	-4.052699218337202369e-03
8.500425021251062363e-02	-7.685296571130318700e-03
8.600430021501075106e-02	-1.104059915225568192e-02
8.700435021751087850e-02	-1.399723898820841653e-02
8.800440022001100593e-02	-1.644819076736390995e-02
8.900445022251113336e-02	-1.830465347871931478e-02
9.000450022501126079e-02	-1.949927691492753939e-02
9.100455022751137435e-02	-1.998861548229168006e-02
9.200460023001150178e-02	-1.975471954551534168e-02
9.300465023251162922e-02	-1.880580561747317164e-02
9.400470023501175665e-02	-1.717597996520387610e-02
9.500475023751188408e-02	-1.492402444253540864e-02
9.600480024001201151e-02	-1.213128733896558058e-02
9.700485024251212507e-02	-8.898754522088998808e-03
9.800490024501225250e-02	-5.343405966785139648e-03
9.900495024751237993e-02	-1.593988822630578849e-03
1.000050002500125074e-01	2.213640480513052317e-03
1.010050502525126348e-01	5.941436733408380494e-03
1.020051002550127484e-01	9.454170923112402078e-03
1.030051502575128758e-01	1.262433822078162446e-02
1.040052002600130032e-01	1.533679076710481835e-02
1.050052502625131307e-01	1.749292676294710025e-02
1.060053002650132581e-01	1.901428322855757899e-02
1.070053502675133855e-01	1.984540122036219587e-02
1.080054002700134991e-01	1.995585852262508897e-02
1.090054502725136265e-01	1.934139491863378843e-02
1.100055002750137539e-01	1.802408800679342060e-02
1.110055502775138814e-01	1.605157197215326126e-02
1.120056002800140088e-01	1.349532650430309080e-02
1.130056502825141362e-01	1.044809690420732753e-02
1.140057002850142498e-01	7.020538112355706982e-03
1.150057502875143772e-01	3.337203761519315880e-03
1.160058002900145047e-01	-4.679746294267185525e-04
1.170058502925146321e-01	-4.256554431217446366e-03
1.180059002950147595e-01	-7.890617920999282858e-03
1.190059502975148870e-01	-1.123779438570028828e-02
1.200060003000150005e-01	-1.417608539091676050e-02
1.210060503025151279e-01	-1.659831719176777659e-02
1.220061003050152554e-01	-1.841605758538211735e-02
1.230061503075153828e-01	-1.956285378055610397e-02
1.240062003100155102e-01	-1.999667239758267517e-02
1.250062503125156377e-01	-1.970145162584786488e-02
1.260063003150157512e-01	-1.868770781251028260e-02
1.270063503175158925e-01	-1.699217316259648419e-02
1.280064003200160061e-01	-1.467647654793534026e-02
1.290064503225161197e-01	-1.182491436233402277e-02
1.300065003250162610e-01	-8.541391647062438960e-03
1.310065503275163745e-01	-4.945644125428762770e-03
